# LinearA, AngularV
-0.000300,0.066000
-0.048900,0.202500
0.004600,0.160700
-0.001800,-0.068900
-0.001200,-0.052300
-0.000800,-0.044000
0.019200,0.132000
-0.003500,-0.167200
-0.000900,-0.035200
-0.000600,-0.033900
-0.000200,-0.156300
-0.553600,-0.137600
0.418900,-0.108400
0.982400,-0.105000
0.002500,-0.122000
-0.040400,-0.063400
0.001700,-0.063500
0.973100,-0.294900
0.000000,-0.000000
0.000000,-0.000000
-0.000000,-0.000000
0.000000,0.000000
0.518500,0.226600
0.756100,0.219700
-0.034800,0.190500
-0.053600,0.270800
-0.065400,0.267300
-0.085200,0.312200
-0.037700,0.155900
-0.045500,0.230700
-0.023400,0.199100
-0.076900,0.299100
-0.076900,0.304100
-0.041500,0.224200
-0.032400,0.197800
-0.026000,0.180100
-0.026900,0.180000
-0.024600,0.171100
-0.019700,0.153500
-0.019300,0.161100
-0.018900,0.161100
-0.018400,0.161100
-0.011600,0.157500
-0.005900,0.123500
-0.001700,0.089000
-0.001400,0.080400
-0.602400,0.084500
0.022000,0.113300
-0.884100,0.104500
-0.000800,-0.008100
-0.004300,0.059600
0.001700,0.059600
0.917200,0.052400
0.000500,0.021400
0.000700,0.021400
0.001400,0.062200
0.001000,0.012800
0.002200,0.053100
0.010300,0.192700
0.206400,0.826300
0.172300,0.705000
0.078700,0.609000
0.104900,0.562300
0.422000,0.639100
0.021600,0.341100
0.008200,0.247100
0.008200,0.221600
-0.003800,0.187300
-0.003200,0.132300
-0.003500,0.132300
-0.005100,0.132300
-0.006000,0.132100
-0.007600,0.115000
0.876200,0.084000
-0.006600,0.073400
0.034200,0.003200
0.003800,-0.025200
0.001900,0.044700
0.004800,-0.049400
0.007800,-0.089700
0.010100,-0.137900
0.009800,-0.137900
0.044500,-0.161000
0.007100,-0.160900
-0.002300,-0.190800
-0.003300,-0.247400
-0.502600,-0.009500
-0.028600,-0.303200
-0.025500,-0.282900
-0.027000,-0.282900
-0.022500,-0.212100
-0.030300,-0.256200
-0.039000,-0.301400
-0.062900,-0.293900
-0.060000,-0.243000
-0.060500,-0.243000
-0.051000,-0.199600
-0.053700,-0.207100
-0.053900,-0.207100
-0.038700,-0.148000
-0.051600,-0.203400
0.004700,0.018300
0.009000,0.034700
-0.066300,0.015000
-0.026500,-0.086000
-0.079500,0.067000
0.029000,0.112600
0.051500,0.087500
0.068200,0.153400
0.031400,0.125200
0.031300,0.125200
0.044600,0.158800
0.049400,0.205800
0.041100,0.194000
0.041400,0.201400
0.031700,0.159900
0.030800,0.159900
0.021300,0.125800
0.020600,0.177400
0.017500,0.142900
0.015800,0.143100
0.009400,0.111500
-0.951900,0.122700
0.004600,0.086100
-0.709600,0.022200
0.000600,0.016300
-0.927100,0.556000
0.868300,0.555600
0.861700,0.555300
-0.067800,0.857600
-0.073500,0.857600
0.449900,1.168200
-0.228600,1.408100
-0.101100,1.408100
-0.063000,1.408100
0.109200,1.264100
-0.938000,1.413800
-0.640300,1.521500
0.079600,1.637700
0.719100,1.612800
0.401400,1.802500
-0.954600,1.762700
-0.960500,1.737200
-0.016500,1.804000
-0.184700,1.513500
-0.022400,1.443600
-0.021700,1.443600
-0.498300,1.259900
-0.041700,1.224800
-0.031700,1.155600
-0.002700,1.077800
0.519000,1.152700
-0.906200,1.212600
0.025000,1.103800
0.060800,1.123500
0.322800,1.157000
0.208800,1.257700
-0.681400,0.896600
-0.033100,0.847100
-0.026000,0.847200
-0.562800,0.462000
-0.623400,0.332100
-0.000000,-0.000000
0.012500,0.057400
-0.001400,-0.021700
-0.001400,-0.021700
-0.001900,-0.029700
-0.001700,-0.029300
-0.001700,-0.029300
-0.003600,-0.037300
-0.001600,-0.028900
-0.001800,-0.036400
-0.001400,-0.028000
-0.583300,-0.017100
-0.001700,-0.039000
-0.002200,-0.047000
-0.120900,-0.033600
-0.001500,-0.032900
-0.580700,-0.030400
-0.699200,0.145000
-0.001500,-0.034200
-0.001200,-0.034200
0.703100,-0.002800
-0.000900,-0.051300
-0.002400,0.022500
-0.885500,0.041400
-0.001000,-0.055400
0.678300,0.012100
0.871700,-0.030600
-0.005600,0.006800
0.350400,-0.040200
0.002400,0.249400
0.003100,0.249400
0.804300,0.045700
-0.005100,-0.023500
-0.580900,-0.019100
-0.020900,0.018700
0.000500,0.014700
0.000400,0.014900
-0.002700,-0.042300
-0.000800,-0.033900
0.977000,0.068300
0.975900,0.069700
0.884800,-0.008000
0.927700,-0.001000
-0.002200,0.083300
-0.000800,-0.000100
0.608500,0.301100
-0.062700,0.158000
0.006800,-0.083000
0.015800,-0.194700
-0.031900,0.349500
0.000100,-0.004500
-0.016900,0.170600
-0.022000,0.210700
-0.022300,0.210700
-0.023300,0.210700
-0.024500,0.218000
0.004800,-0.043500
-0.011200,0.095600
0.011800,-0.101300
0.010500,-0.092500
0.008900,0.071000
-0.009200,0.079400
0.000400,-0.003000
0.003500,0.008000
-0.758800,-0.238200
-0.685700,0.227500
0.061000,0.306700
0.084200,0.428300
0.084300,0.381000
0.088500,0.072100
0.184800,0.207400
0.033800,0.128900
0.003500,0.014500
-0.013200,-0.051000
-0.021700,-0.083400
-0.007800,-0.038900
-0.007700,-0.038900
-0.012100,-0.057500
-0.025300,-0.092400
-0.038000,-0.012000
-0.011400,-0.075800
0.004500,-0.587300
-0.562800,-0.470200
0.045200,-0.501400
0.092300,-0.429500
0.420100,-0.254600
0.059800,-0.267100
0.667100,-0.216800
-0.291600,-0.222000
0.062400,-0.252200
0.062900,-0.252200
0.173500,-0.132800
-0.072500,-0.026200
0.030400,-0.117600
-0.000000,0.000000
0.021200,-0.082200
0.021900,-0.090100
0.015300,-0.073100
0.014100,-0.073000
0.010700,-0.056700
0.001100,-0.007600
0.004500,-0.032000
-0.000000,0.000000
-0.000000,0.000000
-0.011500,0.081800
-0.019400,0.137000
-0.020500,0.144700
-0.032000,0.225400
-0.047000,0.333600
0.058800,0.443200
0.154500,0.829200
-0.015000,1.813400
-0.024300,1.813500
-0.394100,1.265700
-0.003700,1.055700
-0.000800,0.896700
0.001800,0.896700
0.002200,0.896700
0.006400,0.896700
0.321800,0.688700
0.006900,0.000100
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.178400,0.112500
0.143700,0.128400
0.023800,-0.094700
0.048100,-0.196800
-0.351400,-0.213100
-0.338500,-0.108300
0.826100,-0.105900
-0.003400,0.035600
-0.914300,0.101700
-0.852500,0.099600
0.680200,0.025700
0.023800,-0.251400
0.026000,-0.258800
0.009100,-0.024500
0.028200,-0.294300
0.886900,-0.282800
0.413300,-0.379800
-0.030600,-0.380900
-0.952800,-0.255400
-0.095000,-0.473200
0.014200,-0.501400
-0.200800,-0.441100
-0.124300,-0.504700
-0.103800,-0.389800
-0.108200,-0.484800
-0.051300,-0.344200
-0.037700,-0.351300
-0.024400,-0.299600
-0.369100,-0.296200
-0.447700,-0.384500
-0.006400,-0.194700
-0.004900,-0.314700
0.007300,-0.208100
-0.580600,-0.286100
0.007800,-0.113600
0.018900,-0.068200
0.730800,-0.047300
-0.019500,-0.220200
-0.009100,-0.094000
-0.597900,0.066400
0.587700,-0.028800
0.110200,0.035100
0.028700,0.367800
0.001500,0.038600
0.001500,0.038700
-0.001500,0.176700
-0.000400,0.278600
-0.001100,0.278600
-0.002400,0.253000
0.014900,0.276500
0.004100,-0.150800
0.750900,0.074000
0.185300,0.342300
-0.402900,0.192800
-0.026500,0.348700
0.001000,-0.012700
-0.016000,0.191500
-0.012900,0.142400
-0.007300,0.084100
-0.027100,0.278900
-0.006900,0.082200
-0.000100,-0.024600
-0.013300,0.130800
-0.003700,0.031500
-0.027100,0.234600
-0.024400,0.184400
-0.011200,0.068800
-0.011600,0.066600
-0.009500,0.066600
-0.003800,0.025400
-0.011700,0.080900
-0.003400,0.023300
-0.003400,0.023300
-0.452200,-0.499600
0.013700,-0.466100
-0.654700,-0.508300
0.203600,-0.785600
-0.002500,-0.990000
-0.114400,-1.124600
-0.233000,-1.015300
-0.104600,-1.226300
-0.098700,-1.194300
-0.955100,-1.144800
-0.488900,-1.625900
0.169200,-1.705000
0.367700,-1.708600
-0.001100,-1.735300
-0.004000,-1.668100
-0.808500,-1.405100
0.033500,-1.369300
0.061400,-1.236300
0.046700,-1.212800
0.830300,-1.053500
-0.148200,-1.377800
-0.230800,-0.862000
-0.106500,-0.664300
-0.170900,-0.737300
-0.153500,-0.693800
-0.090800,-0.629400
-0.084600,-0.629400
-0.604700,-0.337300
-0.649600,-0.059100
-0.609500,0.083100
0.056400,0.466300
0.060100,0.423900
0.067900,0.404400
0.084000,0.423000
-0.478800,0.297400
0.071800,0.342900
0.066600,0.298400
0.067200,0.298400
0.077800,0.321900
0.067100,0.261400
0.066900,0.261400
0.062600,0.250700
0.055100,0.225300
0.043100,0.182100
0.042900,0.182100
0.047800,0.205900
0.024400,0.148800
0.019800,0.138800
0.018100,0.145400
0.013000,0.119200
0.010100,0.109700
0.008400,0.101100
0.006600,0.091700
0.004000,0.081500
0.003800,0.081500
0.003300,0.080800
0.003100,0.104200
0.001400,0.127500
-0.006900,0.149200
-0.006300,0.115500
0.005200,0.073000
-0.004800,0.064600
-0.008400,0.105300
-0.007700,0.088200
-0.951300,0.122200
-0.015700,0.152200
-0.010300,0.100800
-0.006500,0.123700
-0.012100,0.125000
-0.006400,0.065300
-0.021500,0.203200
0.256000,0.634000
-0.208000,0.850500
-0.210600,0.850500
-0.202200,0.806700
-0.142600,0.703200
-0.118200,0.709000
-0.087900,0.638600
0.044700,0.547100
0.112700,0.493100
0.116500,0.493100
0.121400,0.493100
0.122600,0.493100
0.083300,0.324000
0.065100,0.256400
0.062300,0.247300
0.019000,0.080600
0.020700,0.088400
0.020700,0.088400
0.026200,0.112500
0.008900,0.038500
-0.011000,0.081200
0.009200,0.040300
-0.002000,-0.008500
-0.011800,-0.051200
0.019600,-0.045600
-0.046400,-0.184400
-0.066500,-0.254000
-0.068500,-0.261300
-0.044500,-0.170400
-0.044500,-0.170400
-0.072300,-0.218300
-0.058400,-0.225700
0.256700,-0.194000
-0.049400,-0.202100
-0.054900,-0.225600
-0.051200,-0.246000
-0.034200,-0.186100
-0.031700,-0.177200
-0.029700,-0.199400
-0.029800,-0.199400
-0.004500,-0.153900
-0.006300,-0.153500
-0.005700,-0.153500
-0.003100,-0.135900
-0.002900,-0.176200
-0.002500,-0.176200
-0.001700,-0.183700
0.004600,-0.142000
0.005100,-0.108400
0.006600,-0.074800
0.747100,-0.112400
0.003200,-0.008100
0.000600,-0.008100
0.008500,-0.110000
0.011300,-0.129900
0.004400,-0.047300
-0.603200,-0.038300
0.002200,-0.022400
-0.000200,0.002100
-0.000200,0.002100
0.000600,-0.005900
-0.112600,-0.159700
0.014400,-0.111200
0.014900,-0.111200
0.015200,-0.111200
-0.027100,-0.109800
-0.550900,-0.132300
0.903500,-0.148900
0.029200,-0.158700
0.034100,-0.159100
0.030600,-0.148300
0.051800,-0.254000
0.046500,-0.228500
0.055800,-0.228500
0.044000,-0.235900
0.030800,-0.201900
0.006600,-0.045600
0.070900,-0.097500
0.016100,-0.110600
0.024100,-0.166000
0.040000,-0.280200
0.024400,-0.172900
0.054100,-0.091500
0.026200,-0.181500
0.357300,-0.314500
0.006100,-0.922300
0.017900,-1.238100
-0.022000,-1.663500
-0.020400,-1.663500
-0.019400,-1.495600
-0.003600,-0.896800
-0.002200,-0.896800
-0.000000,0.000000
0.000000,0.000000
-0.833100,-0.016300
0.032600,-0.237700
0.034800,-0.179600
0.027400,-0.133700
0.027800,-0.115900
0.028300,-0.115100
0.013500,-0.065300
0.013500,-0.065300
0.053900,-0.098900
0.014600,-0.057700
0.019700,-0.082200
0.033600,-0.130400
0.033600,-0.129200
0.034500,-0.220500
0.065300,-0.256500
0.111900,-0.389600
-0.305300,-0.311500
0.120700,-0.548000
0.568200,-0.347900
0.541000,-0.507500
0.069600,-0.349400
-0.066900,-0.390500
0.013400,-0.377400
-0.025400,-0.432100
-0.045000,-0.445400
-0.044800,-0.402800
-0.062500,-0.442400
-0.070100,-0.449100
-0.098100,-0.504700
0.080500,-0.468600
-0.124400,-0.475700
-0.124600,-0.472100
0.481700,-0.314200
-0.030700,-0.316100
-0.016200,-0.205800
-0.011000,-0.229700
-0.005700,-0.204200
0.965400,-0.163900
-0.795700,-0.132500
0.000700,-0.054100
0.000700,-0.054100
-0.004800,-0.256300
0.004400,-0.225400
0.975600,-0.706500
0.007900,-1.107000
0.007700,-1.107000
0.002600,-0.996700
0.001400,-0.940500
0.001100,-0.973600
0.000800,-0.973600
-0.000700,-0.987900
-0.001000,-0.987900
0.602200,-1.190700
-0.008600,-1.336100
-0.001200,-1.557900
0.066600,-1.813600
-0.761700,-1.530600
-0.133800,-1.164500
-0.461700,-1.559000
-0.065400,-1.064300
-0.056600,-1.031600
0.001400,-1.187900
0.007800,-0.915300
0.075100,-1.332200
0.101600,-1.283900
0.082900,-1.094200
0.086900,-1.063200
0.049200,-0.985800
0.028700,-0.941400
-0.663800,-0.986600
0.000100,-0.898500
-0.013600,-0.951300
-0.051700,-0.992900
-0.267500,-0.957700
-0.052300,-0.985900
-0.117500,-0.691900
0.273000,-0.673500
-0.639300,-0.326500
-0.223200,-0.752100
-0.004700,-0.896800
-0.003800,-0.896800
-0.892900,-0.897500
-0.890800,-0.879100
0.011700,-0.170500
0.667500,-0.199800
0.023000,-0.109200
0.011300,-0.096600
0.000000,0.000000
-0.002100,-0.024600
-0.547300,-0.212300
0.737100,-0.119000
-0.521800,-0.165000
0.002200,-0.015000
-0.005000,0.034000
-0.001800,0.017300
-0.002500,0.017300
0.516100,-0.118000
0.440900,-0.147400
0.003000,-0.019100
0.404300,-0.229000
-0.498400,-0.122500
0.004800,-0.022300
0.000000,-0.000100
0.017000,-0.091000
0.012200,-0.066100
0.028200,-0.139400
0.000000,0.000000
0.040500,-0.188000
0.040800,-0.188000
0.052600,-0.226700
0.108300,-0.209100
0.096600,-0.363800
0.080900,-0.344700
0.072800,-0.335200
0.124900,-0.152300
0.023100,-0.144400
0.024100,-0.152400
0.010600,-0.135400
0.017700,-0.135400
0.016600,-0.135400
0.012100,-0.110200
0.004300,-0.084400
-0.000200,-0.020100
0.000900,-0.020100
0.000600,-0.020000
0.008300,0.070000
-0.005700,0.127300
-0.086500,0.191000
-0.012600,0.249500
-0.011400,0.199800
-0.012900,0.207200
0.536100,0.339000
-0.139300,0.193300
-0.581800,0.573100
0.014800,1.160200
0.394600,1.790100
0.551600,1.512100
-0.006200,0.896800
-0.002700,0.896700
-0.011700,1.246300
-0.040100,0.910500
0.087800,0.370100
0.097900,-0.423700
0.039000,-0.253500
0.033700,-0.253500
0.044800,-0.287100
0.005600,-0.115500
0.006100,-0.115500
0.005900,-0.115600
-0.191800,-0.078600
0.006400,-0.052300
-0.000500,-0.267500
0.000600,0.006800
-0.000300,0.031300
0.528600,0.064400
-0.006500,0.341800
-0.955300,0.083800
-0.925400,0.083100
-0.001500,-0.062600
-0.000500,-0.029200
0.001900,0.102200
0.002700,0.093500
-0.087200,-0.094900
-0.585000,-0.082200
-0.002500,-0.125400
-0.001000,-0.123600
-0.000800,-0.123600
-0.000200,-0.114900
0.000500,-0.108300
0.000100,0.000100
-0.035200,-0.106200
0.000400,-0.034200
-0.000200,0.022700
-0.000100,0.006100
0.980900,0.006300
0.979600,0.000400
0.889000,-0.025400
0.886000,-0.035100
0.884000,-0.058500
0.002200,0.063800
-0.001900,0.175200
-0.006000,0.190200
-0.004300,0.107100
0.162200,0.108300
-0.007200,0.147500
-0.617100,0.084000
0.001400,-0.029200
-0.009600,0.302300
-0.040000,0.350200
-0.044500,0.282600
-0.038100,0.224400
-0.520500,0.231500
-0.027300,0.155500
-0.015400,0.072300
-0.015800,0.139800
-0.013900,0.063800
-0.014300,0.065600
-0.032000,-0.013300
0.010700,-0.047100
0.026800,-0.131900
0.037100,-0.177100
0.029600,-0.177300
0.030300,-0.184800
0.028000,-0.207300
0.026300,-0.198300
0.025600,-0.198300
0.016800,-0.140300
0.582300,-0.059900
0.007800,-0.077100
0.008200,-0.085000
0.008200,-0.084900
0.007200,-0.076300
0.002900,-0.034500
0.002200,-0.026100
0.002100,-0.026100
0.002700,-0.034000
-0.000000,0.000100
-0.000000,0.000100
0.000000,0.000000
0.002400,-0.033800
0.001800,-0.025500
0.000100,-0.000800
0.002900,-0.041700
-0.000300,-0.000300
0.000600,-0.008400
0.002600,-0.040500
0.002500,-0.040500
0.002900,-0.048400
0.002400,-0.040000
0.000400,-0.007800
0.001100,-0.008000
-0.001700,0.033000
-0.001700,0.032900
-0.002100,0.041200
-0.002100,0.041100
-0.002200,0.041000
-0.001800,0.032700
-0.000400,0.007500
-0.000400,0.007500
0.002800,-0.008500
0.000400,-0.008500
0.004900,-0.025200
-0.012000,0.289500
-0.573000,0.461400
-0.341100,0.452300
-0.387100,0.449800
0.045000,0.395300
-0.003700,-0.031200
-0.004600,-0.038500
0.011000,0.058700
0.422200,0.006500
-0.075000,-0.309700
-0.053900,-0.308400
-0.026700,-0.281400
-0.017900,-0.230500
-0.135800,-0.231100
-0.458700,-0.195900
-0.014500,-0.195800
-0.008300,-0.153500
-0.005700,-0.123100
-0.001500,-0.896700
-0.002800,-0.896700
-0.726700,-0.306300
0.800000,0.096400
-0.024700,-0.289100
-0.105800,-0.477400
-0.076300,-0.207600
-0.105900,-0.408000
-0.102700,-0.398400
-0.089200,-0.362900
-0.075600,-0.337000
-0.069600,-0.327500
-0.071100,-0.327600
-0.043100,-0.264800
-0.021300,-0.226200
-0.010100,-0.173900
-0.004500,-0.116200
-0.004300,-0.116200
-0.003700,-0.107500
-0.002500,-0.098800
-0.000700,-0.121800
0.000500,-0.104400
0.001300,-0.104400
0.001800,-0.070900
0.001900,-0.070900
0.001900,-0.062500
0.001800,-0.054000
0.001100,-0.029000
0.000200,-0.011900
0.000500,-0.011700
0.000600,-0.011700
0.000000,-0.000000
0.000000,-0.000000
-0.048000,0.000000
-0.000400,0.008100
-0.000900,0.016200
-0.003500,0.073100
-0.001000,0.023400
-0.000600,0.015100
-0.001400,0.037800
0.970800,0.028500
-0.001200,0.037500
-0.009600,0.037300
0.000400,-0.003000
0.016000,0.033400
0.001000,-0.304800
-0.559500,-0.477500
-0.701000,-0.700400
0.105400,-0.470600
0.280200,-0.460700
0.099200,-0.434600
0.114600,-0.437800
0.100700,-0.402200
0.100800,-0.392400
0.122700,-0.366300
0.084800,-0.347400
0.043600,-0.302700
0.063400,-0.302800
0.033100,-0.231200
0.030200,-0.222100
0.020600,-0.187600
0.019300,-0.187600
0.010100,-0.152000
0.006400,-0.125600
0.000300,-0.098500
0.154800,-0.096200
-0.051400,-0.120700
-0.007100,-0.120700
-0.007500,-0.120700
-0.012200,-0.177600
-0.012700,-0.148800
-0.020000,-0.188200
-0.020700,-0.170800
-0.014200,-0.112900
-0.014600,-0.112900
-0.029700,-0.170800
-0.028900,-0.162000
-0.029300,-0.162000
-0.038400,-0.142500
-0.031700,-0.142200
-0.032900,-0.140300
0.413300,-0.093300
-0.028400,-0.117100
-0.028800,-0.115500
-0.024800,-0.098400
-0.037300,-0.138900
-0.035300,-0.138900
-0.029000,-0.113800
-0.035400,-0.137900
0.110100,-0.123700
-0.032900,-0.126200
-0.032800,-0.126200
-0.043400,-0.171600
-0.048500,-0.195500
-0.009100,-0.131100
0.031500,-0.129100
-0.043800,-0.187900
-0.029300,-0.143500
-0.030300,-0.151100
-0.018400,-0.093300
-0.009600,-0.051400
-0.009500,-0.051400
-0.001600,-0.010100
0.025000,0.046300
0.021200,0.105100
0.036300,0.168700
0.019800,0.078200
0.050500,0.209400
0.077800,0.313400
0.078900,0.313300
0.059200,0.229600
0.059200,0.229600
0.053500,0.220700
0.054500,0.247400
0.056700,0.254700
0.051900,0.282500
0.045600,0.266100
0.044100,0.242600
-0.603200,0.253500
0.089600,0.247900
0.040600,0.247900
0.034900,0.238800
0.034500,0.229700
0.019700,0.219100
-0.644800,0.031300
0.589100,-0.142500
-0.664400,-0.211800
-0.636800,-0.446400
0.803900,-0.402600
-0.064600,-0.608700
-0.549600,-0.715900
-0.025700,-0.925400
0.556500,-0.878500
-0.227600,-1.452500
0.171700,-1.288400
0.144400,-1.135700
-0.069100,-0.847300
0.221400,-0.720700
-0.938200,-0.686600
-0.620500,-0.731100
-0.005800,-0.918100
0.010800,-0.914900
-0.842600,-0.719500
0.435900,-0.760000
-0.176600,0.096300
-0.020600,-0.169000
-0.024500,0.031400
0.019200,0.150400
-0.023400,0.507100
-0.072000,0.473100
-0.089300,0.463400
-0.086700,0.437200
-0.088800,0.437200
-0.087400,0.389100
-0.092600,0.389000
-0.016000,0.041000
0.049100,-0.210700
0.058800,-0.225300
0.228700,-0.194300
0.063200,-0.258700
0.067200,-0.282300
0.065400,-0.296400
0.064900,-0.327000
0.048800,-0.360600
0.018800,-0.329300
0.016300,-0.329400
0.007600,-0.368600
-0.042100,-0.337200
-0.057700,-0.281600
-0.054900,-0.272400
-0.055900,-0.246800
-0.052800,-0.219700
-0.053400,-0.207900
-0.079400,-0.167700
-0.054400,-0.196000
0.014300,-0.042100
-0.023200,-0.091200
0.239300,-0.095000
-0.020700,-0.099200
-0.009100,-0.049400
-0.011800,-0.088400
-0.011700,-0.088400
-0.013900,-0.104000
0.360100,-0.399500
-0.050200,-0.412400
-0.046000,-0.386400
-0.045000,-0.386400
0.853100,-0.121600
-0.136100,0.072000
0.030600,0.169400
0.043700,0.224200
0.043700,0.215300
0.033400,0.189900
0.037700,0.190000
0.034600,0.210800
0.032000,0.201900
0.069100,0.428500
0.008800,0.066900
-0.115700,0.317800
0.060000,0.431800
-0.408600,0.396800
0.003900,-0.028900
0.003900,-0.028900
0.219600,0.058400
-0.011000,0.017100
-0.024500,-0.162300
-0.142200,-0.123000
-0.023700,-0.174100
-0.013800,-0.159300
-0.015500,-0.246800
0.011700,-0.018000
0.006400,-0.046300
-0.189400,0.223800
-0.024300,0.165600
-0.024200,0.165600
0.009300,-0.065000
-0.020200,0.136300
-0.090500,0.023400
0.011200,-0.080800
0.000800,-0.005700
0.003000,-0.020900
0.003000,-0.020900
0.112900,-0.226000
0.079300,-0.337800
0.071700,-0.312100
-0.388300,-0.237900
-0.647400,-0.431900
0.014000,-0.144300
0.033300,-0.578900
-0.536800,-0.887000
-0.336700,-0.792100
-0.024600,-0.951400
-0.002100,-0.776200
0.362800,-0.959900
-0.362600,-1.001600
0.029000,-0.986400
0.024500,-0.947500
0.016800,-0.947400
-0.975200,-0.888900
-0.549300,-1.009100
0.097300,-1.192600
0.681100,-1.011200
-0.414500,-1.120100
-0.207000,-1.109900
0.135300,-1.624700
0.076300,-1.466000
-0.142500,-1.354600
-0.282600,-1.286100
-0.294400,-1.176500
-0.291600,-1.176900
-0.032700,-1.503600
0.001700,-1.083300
-0.010200,-0.995500
0.570000,-1.029000
-0.862900,-1.157800
-0.026700,-1.158900
-0.018200,-1.181900
-0.276600,-0.533900
-0.613700,-0.453200
-0.594200,-0.269800
0.049600,0.268700
0.040100,0.210500
0.053200,0.267000
0.054900,0.267000
0.448800,-0.145100
0.064000,0.168700
0.032800,0.168600
0.083400,0.383100
0.066600,0.281100
0.084000,0.304500
0.084800,0.344500
0.079300,0.309200
0.085500,0.332700
0.085500,0.332700
0.078900,0.307000
0.084000,0.330400
0.083600,0.330400
0.054300,0.228200
-0.699700,0.188100
0.051600,0.258300
0.448200,0.152100
0.393500,0.226200
-0.281700,0.247100
0.034900,0.217100
0.578700,0.154000
0.024600,0.199600
0.013000,0.149200
0.011300,0.160100
0.004600,0.069600
0.004900,0.077600
0.598100,-0.277300
-0.027700,-0.305200
-0.039900,-0.292700
-0.064000,-0.294700
-0.062000,-0.418000
-0.113600,-0.651100
-0.085700,-0.571800
0.157800,-0.672900
0.166200,-0.670400
0.325700,-0.820300
0.053400,-0.947500
-0.611100,-1.036900
0.124100,-1.535100
0.017300,-1.281300
0.016300,-1.281300
0.730100,-1.261600
-0.097300,-0.987200
-0.068500,-0.546500
0.005700,0.025500
-0.052400,0.025500
0.047800,0.205000
0.041100,0.179700
0.020500,0.107900
0.023800,0.108000
0.023700,0.108000
0.021600,0.099400
0.021500,0.099400
0.016100,0.074500
-0.602900,0.064100
-0.006400,-0.029900
-0.022700,-0.103400
-0.026100,-0.118400
-0.004000,-0.176700
-0.034600,-0.150400
-0.039700,-0.165600
-0.055300,-0.220800
-0.050100,-0.195500
-0.056400,-0.235800
-0.059300,-0.226500
-0.039500,-0.160200
-0.081200,-0.305800
-0.039500,-0.142900
-0.053600,-0.214800
-0.061000,-0.247100
-0.062000,-0.254300
-0.058600,-0.245200
-0.065400,-0.288800
0.444500,-0.098700
-0.449100,-0.192300
-0.054100,-0.252000
-0.053400,-0.252000
-0.041300,-0.208400
-0.038900,-0.199400
-0.034700,-0.190500
-0.033500,-0.197900
-0.030800,-0.188900
-0.030200,-0.188900
-0.021800,-0.154800
-0.021500,-0.154800
-0.025900,-0.195000
-0.025200,-0.195000
-0.019200,-0.177100
-0.016800,-0.175800
-0.010400,-0.172800
-0.007100,-0.155200
0.001300,-0.211800
0.005200,-0.186400
0.049400,-0.103600
-0.525100,-0.070900
0.005100,-0.078600
0.005200,-0.078600
0.004800,-0.070100
0.003000,-0.038400
0.004800,-0.054000
0.001300,-0.013100
-0.855700,-0.043500
0.962000,-0.041900
0.005800,-0.053900
0.007200,-0.066600
0.006500,-0.058100
0.009400,-0.082500
0.020600,-0.147200
0.911500,-0.100800
-0.620000,-0.111400
0.020700,-0.105500
-0.359500,-0.123900
0.032700,-0.196800
0.031000,-0.189800
0.166300,0.037400
0.019300,-0.077100
0.016200,-0.085000
0.044300,-0.209700
0.037600,-0.176800
0.037900,-0.176800
0.030400,-0.158600
0.002900,-0.018000
0.075500,-0.137100
0.002300,-0.018000
0.041600,-0.206000
0.019000,-0.130500
0.061600,-0.432300
-0.754600,-0.605900
-0.484200,0.110700
0.544300,-0.051200
0.037600,0.182100
0.076900,0.381900
0.787000,0.363100
0.228300,1.007900
0.143000,0.979700
0.045200,0.755300
0.485500,0.906800
-0.954500,0.580000
0.480500,0.417000
-0.963100,0.434800
0.008800,0.643700
-0.039800,0.296100
-0.009600,0.148800
-0.534700,0.291600
-0.381600,0.577700
-0.033000,0.247500
0.153800,0.713600
0.080800,0.614000
-0.206400,0.779900
-0.291000,0.686700
-0.442500,0.634100
-0.466100,0.904900
0.889200,0.843100
0.034400,0.667700
0.043800,0.586400
-0.024600,0.390900
-0.523100,0.386600
-0.032600,0.289600
-0.128400,0.387200
-0.023700,0.286100
0.389400,0.232600
-0.001800,0.015500
-0.561400,0.015800
-0.523900,-0.075200
-0.013600,0.142100
-0.566300,-0.047100
0.799000,-0.073600
-0.962100,-0.293300
-0.973700,-0.170800
0.884500,-0.158900
0.588400,-0.374200
0.006800,-0.476300
0.011300,-0.499300
-0.000600,-0.499300
-0.004100,-0.440200
-0.012900,-0.430400
-0.067800,-0.322600
-0.064700,-0.294900
0.003500,-0.192300
-0.048900,-0.202500
-0.034700,-0.144600
-0.045000,-0.185000
-0.032600,-0.118300
-0.022700,-0.089400
-0.012300,-0.048100
-0.012300,-0.048100
0.006500,0.025600
-0.049900,0.006800
0.022500,0.092200
0.037200,0.156800
0.035900,0.183100
0.006000,0.019200
0.033700,0.149500
0.021900,0.134400
0.018100,0.108400
0.012000,0.074700
0.581200,0.047800
0.090500,0.082100
-0.021100,0.040900
0.002600,0.040800
0.000400,0.007200
0.003600,0.071800
-0.000100,-0.002600
0.008300,0.082200
0.003600,0.082200
0.002900,0.081500
0.003800,0.121900
-0.010100,0.804300
-0.802300,0.757600
